correction_id,destination,year,origin_name,column_changed,old_value,new_value,reason
TUN_MISSING,Tunisie,2018,Saoudiens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Saoudiens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Syriens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Syriens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Syriens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Syriens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Irakiens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Irakiens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Irakiens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Irakiens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Libanais,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Libanais,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Libanais,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Libanais,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Jordaniens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Jordaniens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Jordaniens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Jordaniens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Palestiniens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Palestiniens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Palestiniens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Palestiniens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Koweïtiens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Koweïtiens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Koweïtiens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Koweïtiens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Soudanais,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Soudanais,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Soudanais,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Soudanais,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Yéménites,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Yéménites,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Yéménites,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Yéménites,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Qataris,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Qataris,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Qataris,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Qataris,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Bahreïnis,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Bahreïnis,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Bahreïnis,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Bahreïnis,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Omanais,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Omanais,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Omanais,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Omanais,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Émirats arabes unis,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Émirats arabes unis,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Émirats arabes unis,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Émirats arabes unis,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Égyptiens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2017,Égyptiens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Égyptiens,quality_flag,exact_country,missing_unverified,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
TUN_MISSING,Tunisie,2018,Égyptiens,notes,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.,Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
